qid,absid
http://www.wikidata.org/entity/Q84728066,99898
http://www.wikidata.org/entity/Q97986984,136699
http://www.wikidata.org/entity/Q97988111,101496
http://www.wikidata.org/entity/Q97986156,99042
http://www.wikidata.org/entity/Q97987171,101620
http://www.wikidata.org/entity/Q97988532,152222
http://www.wikidata.org/entity/Q97986361,99102
http://www.wikidata.org/entity/Q97983855,110965
http://www.wikidata.org/entity/Q97984292,99732
http://www.wikidata.org/entity/Q97987900,99250
http://www.wikidata.org/entity/Q97986356,152953
http://www.wikidata.org/entity/Q97986668,112079
http://www.wikidata.org/entity/Q97985914,99233
http://www.wikidata.org/entity/Q97985416,99624
http://www.wikidata.org/entity/Q97985021,101579
http://www.wikidata.org/entity/Q97986699,99676
http://www.wikidata.org/entity/Q97986197,99190
http://www.wikidata.org/entity/Q97985282,152157
http://www.wikidata.org/entity/Q97987843,99153
http://www.wikidata.org/entity/Q97984606,99896
http://www.wikidata.org/entity/Q97985787,99237
http://www.wikidata.org/entity/Q97984698,99287
http://www.wikidata.org/entity/Q97983428,99823
http://www.wikidata.org/entity/Q97984799,99616
http://www.wikidata.org/entity/Q97984354,99618
http://www.wikidata.org/entity/Q97983683,152941
http://www.wikidata.org/entity/Q97983575,99556
http://www.wikidata.org/entity/Q97983655,99963
